scaleID,scaleCategory,scaleText,scaleTextMin,scaleTextMax,comprehensionCheck,comprehensionCheckRequestedResponse,priorTrialIdx,priorSliderStart,priorResponse,priorRT,timeElapsed,subjectID,prolificID,studyID,sessionID,DEBUG
4,demographic,How important would you say religion is in your own life?,Not very important,Very important,0,,42,50,60,10358,371561,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
63,personality,"I see myself as someone who is sophisticated in art, music, or literature",Strongly disagree,Strongly agree,0,,43,50,81,3143,374705,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
13,face processing,I see myself as someone who is aggressive,Strongly disagree,Strongly agree,0,,44,50,44,5735,380442,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
60,personality,I see myself as someone who has few artistic interests,Strongly disagree,Strongly agree,0,,45,50,4,4734,385177,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
31,personality,I see myself as someone who starts quarrels with others,Strongly disagree,Strongly agree,0,,46,50,37,4519,389698,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
45,personality,I see myself as someone who has an assertive personality,Strongly disagree,Strongly agree,0,,47,50,61,3567,393266,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
3,demographic,How would you describe your political views?,Very conservative,Very liberal,0,,48,50,100,6630,399898,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
48,personality,I see myself as someone who can be moody,Strongly disagree,Strongly agree,0,,49,50,80,3998,403898,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
57,personality,I see myself as someone who makes plans and follows through with them,Strongly disagree,Strongly agree,0,,50,50,51,5055,408954,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
54,personality,I see myself as someone who prefers work that is routine,Strongly disagree,Strongly agree,0,,51,50,50,5470,414426,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
41,personality,I see myself as someone who is generally trusting,Strongly disagree,Strongly agree,0,,52,50,71,7942,422370,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
26,personality,I see myself as someone who is helpful and unselfish with others,Strongly disagree,Strongly agree,0,,53,50,55,5446,427818,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
24,personality,"I see myself as someone who is original, comes up with new ideas",Strongly disagree,Strongly agree,0,,54,50,51,5175,432994,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
62,personality,I see myself as someone who is easily distracted,Strongly disagree,Strongly agree,0,,55,50,63,4111,437106,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
15,face processing,I see myself as someone who is intelligent,Strongly disagree,Strongly agree,0,,56,50,83,3335,440443,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
19,face processing,I see myself as someone who is responsible,Strongly disagree,Strongly agree,0,,57,50,94,4958,445402,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
14,face processing,I see myself as someone who is weird,Strongly disagree,Strongly agree,0,,58,50,0,5527,450931,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
36,personality,I see myself as someone who has a forgiving nature,Strongly disagree,Strongly agree,0,,59,50,49,4663,455595,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
59,personality,"I see myself as someone who likes to reflect, play with ideas",Strongly disagree,Strongly agree,0,,60,50,49,6575,462171,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
50,personality,"I see myself as someone who is sometimes shy, inhibited",Strongly disagree,Strongly agree,0,,61,50,0,4446,466618,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
44,personality,I see myself as someone who is inventive,Strongly disagree,Strongly agree,0,,62,50,49,3647,470266,9syk,a7d9,6914ebe81814f5c4d4daa911,69177c96b3d11a6f6d732c94,0
56,personality,I see myself as someone who is sometimes rude to others,Strongly disagree,Strongly agree,0,,1,50,15,6060,482235,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
5,face processing,I see myself as someone who is trustworthy,Strongly disagree,Strongly agree,0,,2,50,80,5595,487831,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
53,personality,I see myself as someone who remains calm in tense situations,Strongly disagree,Strongly agree,0,,3,50,58,6111,493943,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
26,personality,I see myself as someone who is helpful and unselfish with others,Strongly disagree,Strongly agree,0,,4,50,78,6398,500343,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
23,personality,"I see myself as someone who is depressed, blue",Strongly disagree,Strongly agree,0,,5,50,68,3043,503387,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
57,personality,I see myself as someone who makes plans and follows through with them,Strongly disagree,Strongly agree,0,,6,50,60,3383,506771,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
36,personality,I see myself as someone who has a forgiving nature,Strongly disagree,Strongly agree,0,,7,50,59,3327,510099,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
54,personality,I see myself as someone who prefers work that is routine,Strongly disagree,Strongly agree,0,,8,50,46,3579,513679,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
61,personality,I see myself as someone who likes to cooperate with others,Strongly disagree,Strongly agree,0,,9,50,65,2583,516263,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
60,personality,I see myself as someone who has few artistic interests,Strongly disagree,Strongly agree,0,,10,50,33,4339,520603,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
14,face processing,I see myself as someone who is weird,Strongly disagree,Strongly agree,0,,11,50,63,2826,523430,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
11,face processing,I see myself as someone who is mean,Strongly disagree,Strongly agree,0,,12,50,23,3632,527063,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
1,demographic,I consider myself as:,Not at all feminine,Totally feminine,0,,13,50,62,6507,533571,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
34,personality,"I see myself as someone who is ingenious, a deep thinker",Strongly disagree,Strongly agree,0,,14,50,39,3311,536883,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
45,personality,I see myself as someone who has an assertive personality,Strongly disagree,Strongly agree,0,,15,50,67,4665,541549,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
22,personality,I see myself as someone who does a thorough job,Strongly disagree,Strongly agree,0,,16,50,80,38737,580287,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
35,personality,I see myself as someone who generates a lot of enthusiasm,Strongly disagree,Strongly agree,0,,17,50,49,3785,584073,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
,ATTENTION CHECK,Please drag the slider all the way to the end labeled HAMBURGER,HOTDOG,HAMBURGER,1,100,18,50,100,11826,595900,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
29,personality,I see myself as someone who is curious about many different things,Strongly disagree,Strongly agree,0,,19,50,61,3138,599039,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
55,personality,"I see myself as someone who is outgoing, sociable",Strongly disagree,Strongly agree,0,,20,50,61,6074,605114,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
19,face processing,I see myself as someone who is responsible,Strongly disagree,Strongly agree,0,,21,50,74,4492,609607,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
41,personality,I see myself as someone who is generally trusting,Strongly disagree,Strongly agree,0,,22,50,46,5876,615483,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
2,demographic,I consider myself as:,Not at all masculine,Totally masculine,0,,23,50,36,4367,619851,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
63,personality,"I see myself as someone who is sophisticated in art, music, or literature",Strongly disagree,Strongly agree,0,,24,50,51,4872,624723,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
58,personality,I see myself as someone who gets nervous easily,Strongly disagree,Strongly agree,0,,25,50,68,2493,627217,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
49,personality,"I see myself as someone who values artistic, aesthetic experiences",Strongly disagree,Strongly agree,0,,26,50,61,3746,630964,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
21,personality,I see myself as someone who tends to find fault with others,Strongly disagree,Strongly agree,0,,27,50,70,2366,633331,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
46,personality,I see myself as someone who can be cold and aloof,Strongly disagree,Strongly agree,0,,28,50,63,2699,636031,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
39,personality,I see myself as someone who has an active imagination,Strongly disagree,Strongly agree,0,,29,50,72,2565,638597,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
51,personality,I see myself as someone who is considerate and kind to almost everyone,Strongly disagree,Strongly agree,0,,30,50,69,5435,644033,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
31,personality,I see myself as someone who starts quarrels with others,Strongly disagree,Strongly agree,0,,31,50,47,2752,646786,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
43,personality,"I see myself as someone who is emotionally stable, not easily upset",Strongly disagree,Strongly agree,0,,32,50,40,5334,652121,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
42,personality,I see myself as someone who tends to be lazy,Strongly disagree,Strongly agree,0,,33,50,70,3344,655466,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
30,personality,I see myself as someone who is full of energy,Strongly disagree,Strongly agree,0,,34,50,52,4280,659747,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
4,demographic,How important would you say religion is in your own life?,Not very important,Very important,0,,35,50,50,9125,668873,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
6,face processing,I see myself as someone who is dominant,Strongly disagree,Strongly agree,0,,36,50,62,2399,671273,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
38,personality,I see myself as someone who worries a lot,Strongly disagree,Strongly agree,0,,37,50,70,2351,673625,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
59,personality,"I see myself as someone who likes to reflect, play with ideas",Strongly disagree,Strongly agree,0,,38,50,64,2637,676263,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
62,personality,I see myself as someone who is easily distracted,Strongly disagree,Strongly agree,0,,39,50,78,2885,679149,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
33,personality,I see myself as someone who can be tense,Strongly disagree,Strongly agree,0,,40,50,61,1998,681148,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
8,face processing,I see myself as someone who is unhappy,Strongly disagree,Strongly agree,0,,41,50,44,3468,684617,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
44,personality,I see myself as someone who is inventive,Strongly disagree,Strongly agree,0,,42,50,36,3021,687639,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
16,face processing,I see myself as someone who is confident,Strongly disagree,Strongly agree,0,,43,50,69,2697,690337,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
28,personality,"I see myself as someone who is relaxed, handles stress well",Strongly disagree,Strongly agree,0,,44,50,44,6019,696357,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
15,face processing,I see myself as someone who is intelligent,Strongly disagree,Strongly agree,0,,45,50,61,2997,699355,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
12,face processing,I see myself as someone who is boring,Strongly disagree,Strongly agree,0,,46,50,75,2795,702151,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
32,personality,I see myself as someone who is a reliable worker,Strongly disagree,Strongly agree,0,,47,50,78,7819,709971,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
52,personality,I see myself as someone who does things efficiently,Strongly disagree,Strongly agree,0,,48,50,80,4242,714213,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
47,personality,I see myself as someone who perseveres until the task is finished,Strongly disagree,Strongly agree,0,,49,50,78,2925,717139,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
24,personality,"I see myself as someone who is original, comes up with new ideas",Strongly disagree,Strongly agree,0,,50,50,49,3509,720649,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
3,demographic,How would you describe your political views?,Very conservative,Very liberal,0,,51,50,62,5773,726423,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
,ATTENTION CHECK,Please drag the slider all the way to the end labeled STRAWBERRY,STRAWBERRY,PINEAPPLE,1,0,52,50,0,4769,731193,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
37,personality,I see myself as someone who tends to be disorganized,Strongly disagree,Strongly agree,0,,53,50,36,4262,735457,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
27,personality,I see myself as someone who can be somewhat careless,Strongly disagree,Strongly agree,0,,54,50,57,3925,739383,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
48,personality,I see myself as someone who can be moody,Strongly disagree,Strongly agree,0,,55,50,69,2825,742209,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
50,personality,"I see myself as someone who is sometimes shy, inhibited",Strongly disagree,Strongly agree,0,,56,50,63,5169,747379,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
25,personality,I see myself as someone who is reserved,Strongly disagree,Strongly agree,0,,57,50,66,3705,751085,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
18,face processing,I see myself as someone who is egotistic,Strongly disagree,Strongly agree,0,,58,50,75,2651,753737,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
13,face processing,I see myself as someone who is aggressive,Strongly disagree,Strongly agree,0,,59,50,20,3910,757648,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
20,personality,I see myself as someone who is talkative,Strongly disagree,Strongly agree,0,,60,50,48,6820,764469,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
40,personality,I see myself as someone who tends to be quiet,Strongly disagree,Strongly agree,0,,61,50,69,4652,769121,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
17,face processing,I see myself as someone who is caring,Strongly disagree,Strongly agree,0,,62,50,81,2753,771875,8e9k,c5b6,6914ebe81814f5c4d4daa911,69177cd0a7aea95c5c9d7ccc,0
24,personality,"I see myself as someone who is original, comes up with new ideas",Strongly disagree,Strongly agree,0,,1,50,87,6543,60452,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
25,personality,I see myself as someone who is reserved,Strongly disagree,Strongly agree,0,,2,50,99,4139,64596,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
46,personality,I see myself as someone who can be cold and aloof,Strongly disagree,Strongly agree,0,,3,50,12,3610,68211,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
11,face processing,I see myself as someone who is mean,Strongly disagree,Strongly agree,0,,4,50,4,4725,72942,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
48,personality,I see myself as someone who can be moody,Strongly disagree,Strongly agree,0,,5,50,94,3395,76342,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
15,face processing,I see myself as someone who is intelligent,Strongly disagree,Strongly agree,0,,6,50,75,2464,78812,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
,ATTENTION CHECK,Please drag the slider all the way to the end labeled STRAWBERRY,STRAWBERRY,PINEAPPLE,1,0,7,50,0,15587,94404,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
17,face processing,I see myself as someone who is caring,Strongly disagree,Strongly agree,0,,8,50,97,25613,120026,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
37,personality,I see myself as someone who tends to be disorganized,Strongly disagree,Strongly agree,0,,9,50,1,4372,124403,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
3,demographic,How would you describe your political views?,Very conservative,Very liberal,0,,10,50,97,4460,128871,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
44,personality,I see myself as someone who is inventive,Strongly disagree,Strongly agree,0,,11,50,2,3155,132032,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
31,personality,I see myself as someone who starts quarrels with others,Strongly disagree,Strongly agree,0,,12,50,0,3240,135278,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
50,personality,"I see myself as someone who is sometimes shy, inhibited",Strongly disagree,Strongly agree,0,,13,50,95,3830,139113,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
6,face processing,I see myself as someone who is dominant,Strongly disagree,Strongly agree,0,,14,50,4,5267,144386,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
58,personality,I see myself as someone who gets nervous easily,Strongly disagree,Strongly agree,0,,15,50,96,4124,148515,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
5,face processing,I see myself as someone who is trustworthy,Strongly disagree,Strongly agree,0,,16,50,94,8127,156649,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
,ATTENTION CHECK,Please drag the slider all the way to the end labeled HAMBURGER,HOTDOG,HAMBURGER,1,100,17,50,100,4669,161325,paae,3e0a,6914ebe81814f5c4d4daa911,69177c5e5df99043ca304090,0
